2018-05-26 06-AM,7426.03
2018-05-26 05-AM,7407.76
2018-05-26 04-AM,7406.885
2018-05-26 03-AM,7423.055
2018-05-26 02-AM,7429.44
2018-05-26 01-AM,7445.185
2018-05-26 12-AM,7453.2
2018-05-25 11-PM,7429.535
2018-05-25 10-PM,7419
2018-05-25 09-PM,7441.495
2018-05-25 08-PM,7432.48
2018-05-25 07-PM,7424.31
2018-05-25 06-PM,7431.03
2018-05-25 05-PM,7452.17
2018-05-25 04-PM,7483.45
2018-05-25 03-PM,7483.15
2018-05-25 02-PM,7475.955
2018-05-25 01-PM,7493.23
2018-05-25 12-PM,7480.07
2018-05-25 11-AM,7415.29
2018-05-25 10-AM,7393.025
2018-05-25 09-AM,7431.615
2018-05-25 08-AM,7441.23
2018-05-25 07-AM,7467.75
2018-05-25 06-AM,7568.86
2018-05-25 05-AM,7614.6
2018-05-25 04-AM,7598.49
2018-05-25 03-AM,7615
2018-05-25 02-AM,7599.465
2018-05-25 01-AM,7561.595
2018-05-25 12-AM,7569.205
2018-05-24 11-PM,7582.075
2018-05-24 10-PM,7559.965
2018-05-24 09-PM,7547.465
2018-05-24 08-PM,7571.135
2018-05-24 07-PM,7589.09
2018-05-24 06-PM,7552.84
2018-05-24 05-PM,7517.845
2018-05-24 04-PM,7541.46
2018-05-24 03-PM,7532.29
2018-05-24 02-PM,7496.855
2018-05-24 01-PM,7498.075
2018-05-24 12-PM,7433.975
2018-05-24 11-AM,7353.22
2018-05-24 10-AM,7359.255
2018-05-24 09-AM,7391.05
2018-05-24 08-AM,7482.39
2018-05-24 07-AM,7605.595
2018-05-24 06-AM,7670.29
2018-05-24 05-AM,7705.535
2018-05-24 04-AM,7667.93
2018-05-24 03-AM,7589.455
2018-05-24 02-AM,7583.53
2018-05-24 01-AM,7592.505
2018-05-24 12-AM,7545
2018-05-23 11-PM,7530.365
2018-05-23 10-PM,7600.685
2018-05-23 09-PM,7617.82
2018-05-23 08-PM,7592.74
2018-05-23 07-PM,7546.285
2018-05-23 06-PM,7510.665
2018-05-23 05-PM,7569.76
2018-05-23 04-PM,7665.12
